"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Dag1",1052.51772974479,-0.702423221637968,0.0924572414056551,-7.59727643783026,3.02428054061286e-14,1.57593159396958e-13
"Myadm",38.4768723849523,-0.82944084450963,0.379275204203185,-2.18691028392482,0.0287490740429865,0.0527519938670799
"LOC115490439",0.40696097124579,1.85892727761543,4.86656236422248,0.381979545003206,0.702476537030794,NA
"Gm41951",0,NA,NA,NA,NA,NA
"Gm15008",3.01308020536327,-2.05272870979519,0.977685088771947,-2.09958066597251,0.0357657450078656,0.0642828587929225
"Sacs",3093.8587469261,0.179477808170994,0.138637319025433,1.29458510473698,0.195463393491025,0.284399801846754
"Gm31819",0,NA,NA,NA,NA,NA
"Zfp712",86.3631113064675,0.0790545517949046,0.195144580645705,0.405107595267697,0.68539842374673,0.767505256251179
"Zfp710",443.093230383571,-0.896640575436135,0.0874977167022147,-10.2475882712199,1.21333151929513e-24,9.98225497614122e-24
"Zfp711",1.98190697549054,-1.09475883369094,2.20870038950672,-0.495657463951204,0.620136102532961,0.711961775096257
"Gm41954",0,NA,NA,NA,NA,NA
